99,RSCAnderlecht,Belgium,JupilerProLeague,9730000,23,12400000,22,2680000,2007
100,Hannover96,Germany,Bundesliga,9600000,14,1010000,13,-8600000,2007
1,RealMadrid,Spain,LaLiga,103000000,20,15200000,19,-87800000,2006
2,ChelseaFC,England,PremierLeague,88980000,28,52600000,22,-36380000,2006
3,WestHamUnited,England,PremierLeague,69850000,22,6750000,23,-63100000,2006
4,TottenhamHotspur,England,PremierLeague,61000000,23,38650000,23,-22350000,2006
5,AtléticoMadrid,Spain,LaLiga,57130000,26,7000000,21,-50130000,2006
6,ValenciaCF,Spain,LaLiga,49800000,23,17830000,18,-31970000,2006
7,InterMilan,Italy,SerieA,48400000,43,32640000,33,-15760000,2006
8,LiverpoolFC,England,PremierLeague,46000000,30,21000000,28,-25000000,2006
9,ACMilan,Italy,SerieA,41400000,39,57330000,24,15930000,2006
10,ZenitSt.Petersburg,Russia,PremierLigaRussia,39100000,15,6980000,16,-32130000,2006
11,USPalermo,Italy,SerieA,34200000,37,27400000,23,-6800000,2006
12,NewcastleUnited,England,PremierLeague,31880000,11,11180000,14,-20700000,2006
13,FCBarcelona,Spain,LaLiga,31000000,9,13000000,8,-18000000,2006
14,HamburgerSV,Germany,Bundesliga,30300000,19,22630000,14,-7670000,2006
15,OlympiqueLyon,France,Ligue1,29950000,17,47330000,12,17380000,2006
16,ACFFiorentina,Italy,SerieA,28750000,23,5530000,21,-23230000,2006
17,ManchesterUnited,England,PremierLeague,27200000,29,18000000,29,-9200000,2006
18,VillarrealCF,Spain,LaLiga,27200000,18,5450000,14,-21750000,2006
19,WiganAthletic,England,PremierLeague,25650000,23,24330000,25,-1330000,2006
20,RealBetisBalompié,Spain,LaLiga,24740000,16,40200000,15,15460000,2006
21,AstonVilla,England,PremierLeague,24700000,20,1830000,18,-22880000,2006
22,FenerbahceSK,Turkey,SüperLig,24700000,18,12000000,12,-12700000,2006
23,SSLazio,Italy,SerieA,24160000,25,8750000,25,-15410000,2006
24,BayernMunich,Germany,Bundesliga,24000000,7,2500000,8,-21500000,2006
25,ASRoma,Italy,SerieA,22620000,35,19620000,29,-3000000,2006
26,ASMonaco,France,Ligue1,22600000,29,24550000,23,1950000,2006
27,CharltonAthletic,England,PremierLeague,21650000,33,2280000,36,-19380000,2006
28,BirminghamCity,England,Championship,20430000,23,31030000,33,10600000,2006
29,SevillaFC,Spain,LaLiga,18700000,17,1500000,13,-17200000,2006
30,SheffieldUnited,England,PremierLeague,18030000,41,3330000,38,-14700000,2006
31,EvertonFC,England,PremierLeague,17900000,13,2500000,16,-15400000,2006
32,RealZaragoza,Spain,LaLiga,17000000,13,13330000,15,-3670000,2006
33,BoltonWanderers,England,PremierLeague,17000000,21,3850000,16,-13150000,2006
34,ParisSaintGermain,France,Ligue1,16700000,19,4500000,18,-12200000,2006
35,BlackburnRovers,England,PremierLeague,16530000,27,16910000,25,385000,2006
36,CelticFC,Scotland,Premiership,16400000,32,16330000,26,-70000,2006
37,RCLens,France,Ligue1,16300000,20,18750000,17,2450000,2006
38,SunderlandAFC,England,Championship,16100000,31,10380000,35,-5730000,2006
39,PSVEindhoven,Netherlands,Eredivisie,16050000,30,10450000,26,-5600000,2006
40,LokomotivMoscow,Russia,PremierLigaRussia,16000000,19,2100000,15,-13900000,2006
41,BesiktasJK,Turkey,SüperLig,15950000,30,3550000,26,-12400000,2006
42,SVWerderBremen,Germany,Bundesliga,15350000,13,10700000,12,-4650000,2006
43,ArsenalFC,England,PremierLeague,15000000,22,13030000,21,-1980000,2006
44,VfBStuttgart,Germany,Bundesliga,14700000,25,8650000,16,-6050000,2006
45,AJAuxerre,France,Ligue1,14500000,14,4500000,17,-10000000,2006
46,UCSampdoria,Italy,SerieA,14340000,38,4170000,34,-10170000,2006
47,AZAlkmaar,Netherlands,Eredivisie,14130000,30,15080000,21,950000,2006
48,FulhamFC,England,PremierLeague,13800000,20,10520000,26,-3290000,2006
49,RSCAnderlecht,Belgium,JupilerProLeague,13500000,27,13800000,24,300000,2006
50,OGCNice,France,Ligue1,13150000,16,5350000,19,-7800000,2006
51,RCDMallorca,Spain,LaLiga,13000000,17,3600000,20,-9400000,2006
52,BorussiaDortmund,Germany,Bundesliga,12200000,11,16950000,10,4750000,2006
53,ClubAtléticoRiverPlate,Argentina,TorneoFinal,12050000,38,24940000,36,12890000,2006
54,StadeRennaisFC,France,Ligue1,12000000,20,24810000,17,12810000,2006
55,FCGirondinsBordeaux,France,Ligue1,12000000,20,100000,14,-11900000,2006
56,SLBenfica,Portugal,LigaNOS,11700000,44,9850000,36,-1850000,2006
57,AlIttihadJeddah,SaudiArabia,ProfessionalLeague,11500000,10,2200000,14,-9300000,2006
58,OlympiqueMarseille,France,Ligue1,11430000,31,9880000,30,-1550000,2006
59,MiddlesbroughFC,England,PremierLeague,11300000,21,4680000,24,-6630000,2006
60,DeportivodeLaCoruña,Spain,LaLiga,11070000,28,3900000,27,-7170000,2006
61,ASSaintÉtienne,France,Ligue1,10710000,21,13350000,20,2640000,2006
62,WatfordFC,England,PremierLeague,10500000,33,13500000,23,3000000,2006
63,BorussiaMönchengladbach,Germany,Bundesliga,10350000,13,500000,11,-9850000,2006
64,UdineseCalcio,Italy,SerieA,10300000,46,11930000,34,1630000,2006
65,VfLWolfsburg,Germany,Bundesliga,10200000,14,1120000,11,-9080000,2006
66,DerbyCounty,England,Championship,9970000,33,1880000,28,-8090000,2006
67,CSKAMoscow,Russia,PremierLigaRussia,9650000,9,4950000,10,-4700000,2006
68,Bayer04Leverkusen,Germany,Bundesliga,9280000,10,17550000,6,8270000,2006
69,Ajax ,Netherlands,Eredivisie,9250000,23,7630000,20,-1630000,2006
70,ReadingFC,England,PremierLeague,9230000,29,0,19,-9230000,2006
71,PortsmouthFC,England,PremierLeague,9100000,30,1250000,32,-7850000,2006
72,CrystalPalace,England,Championship,9010000,24,19100000,25,10090000,2006
73,SportClubCorinthiansPaulista,Brazil,SérieA,8750000,50,43000000,46,34260000,2006
74,RealSociedad,Spain,LaLiga,8450000,16,350000,17,-8100000,2006
75,RangersFC,Scotland,Premiership,8400000,26,5380000,31,-3030000,2006
76,TorinoFC,Italy,SerieA,8350000,21,900000,22,-7450000,2006
77,ClubBruggeKV,Belgium,JupilerProLeague,8330000,18,150000,17,-8180000,2006
78,SCHeerenveen,Netherlands,Eredivisie,8260000,24,325000,20,-7940000,2006
79,CFAmérica,Mexico,LigaMXClausura,8000000,17,3650000,17,-4350000,2006
80,AthleticBilbao,Spain,LaLiga,8000000,14,300000,12,-7700000,2006
81,DynamoKyiv,Portugal,LigaNOS,7900000,44,10830000,30,2930000,2006
82,MetalurhDonetsk,Ukraine,PremierLigaUkraine,7900000,29,570000,21,-7330000,2006
83,ASNancyLorraine,France,Ligue1,7800000,13,2800000,6,-5000000,2006
84,ClubAtléticoBocaJuniors,Argentina,TorneoFinal,7650000,40,32240000,37,24590000,2006
85,Trabzonspor,Turkey,SüperLig,7000000,39,11840000,31,4840000,2006
86,FeyenoordRotterdam,Netherlands,Eredivisie,7000000,37,24400000,29,17400000,2006
87,SouthamptonFC,England,Championship,6950000,30,4500000,32,-2450000,2006
88,SteauaBukarest,Romania,Liga1,6900000,19,3450000,12,-3450000,2006
89,FCToulouse,France,Ligue1,6900000,12,4800000,11,-2100000,2006
90,FCNantes,France,Ligue1,6800000,26,8000000,26,1200000,2006
91,RubinKazan,Russia,PremierLigaRussia,6750000,15,7450000,15,700000,2006
92,ManchesterCity,England,PremierLeague,6500000,22,4200000,25,-2300000,2006
93,LOSCLille,France,Ligue1,6250000,15,4100000,12,-2150000,2006
94,RacingSantander,Spain,LaLiga,6000000,18,0,20,-6000000,2006
95,FCCopenhagen,Denmark,Superligaen,5830000,13,4550000,11,-1280000,2006
96,ShakhtarDonetsk,Ukraine,PremierLigaUkraine,5820000,19,18550000,13,12730000,2006
97,LeMansUnionClub72,France,Ligue1,5500000,12,7000000,15,1500000,2006
98,GenoaCFC,Italy,SerieB,5400000,41,5200000,30,-200000,2006
99,SantosLaguna,Mexico,LigaMXClausura,5350000,17,4900000,11,-450000,2006
100,FCSochauxMontbéliard,France,Ligue1,5300000,21,17100000,24,11800000,2006
1,ChelseaFC,England,PremierLeague,91500000,20,34100000,20,-57400000,2005
2,RealMadrid,Spain,LaLiga,89500000,20,43100000,10,-46400000,2005
3,NewcastleUnited,England,PremierLeague,61250000,18,30900000,16,-30350000,2005
4,DinamoMoscow,Russia,PremierLigaRussia,58500000,21,1650000,21,-56850000,2005
5,OlympiqueLyon,France,Ligue1,49600000,21,43400000,15,-6200000,2005
6,ArsenalFC,England,PremierLeague,46000000,22,25000000,19,-21000000,2005
7,LiverpoolFC,England,PremierLeague,44060000,30,19040000,27,-25020000,2005
8,TottenhamHotspur,England,PremierLeague,36510000,29,22650000,27,-13860000,2005
9,ACFFiorentina,Italy,SerieA,34500000,26,10190000,30,-24310000,2005
10,ACMilan,Italy,SerieA,33500000,38,12000000,26,-21500000,2005
11,EvertonFC,England,PremierLeague,32530000,16,7000000,14,-25530000,2005
12,ManchesterUnited,England,PremierLeague,31800000,26,7900000,28,-23900000,2005
13,JuventusFC,Italy,SerieA,30390000,44,14030000,31,-16360000,2005
14,InterMilan,Italy,SerieA,30000000,46,22660000,35,-7350000,2005
15,AtléticoMadrid,Spain,LaLiga,26500000,23,5300000,20,-21200000,2005
16,SevillaFC,Spain,LaLiga,23000000,14,47000000,15,24000000,2005
17,ValenciaCF,Spain,LaLiga,22840000,32,12400000,19,-10440000,2005
18,WestHamUnited,England,PremierLeague,21590000,33,550000,32,-21040000,2005
19,USPalermo,Italy,SerieA,20600000,30,10000000,29,-10600000,2005
20,LokomotivMoscow,Russia,PremierLigaRussia,19400000,22,1650000,16,-17750000,2005
21,DynamoKyiv,Portugal,LigaNOS,18300000,42,48800000,33,30500000,2005
22,ParisSaintGermain,France,Ligue1,18200000,18,12430000,15,-5780000,2005
23,SportClubCorinthiansPaulista,Brazil,SérieA,17600000,27,5730000,27,-11880000,2005
24,AstonVilla,England,PremierLeague,16540000,18,6400000,15,-10140000,2005
25,PortsmouthFC,England,PremierLeague,16480000,41,9900000,35,-6580000,2005
26,WiganAthletic,England,PremierLeague,15770000,17,5630000,19,-10150000,2005
27,SpartakMoscow,Russia,PremierLigaRussia,15500000,11,16500000,11,1000000,2005
28,Ajax ,Netherlands,Eredivisie,15500000,19,13250000,18,-2250000,2005
29,OlympiqueMarseille,France,Ligue1,15330000,41,13850000,33,-1480000,2005
30,WestBromwichAlbion,England,PremierLeague,15300000,17,9080000,19,-6230000,2005
31,RCDEspanyolBarcelona,Spain,LaLiga,15230000,16,6600000,18,-8630000,2005
32,SVWerderBremen,Germany,Bundesliga,15190000,17,11000000,13,-4190000,2005
33,FCSchalke04,Germany,Bundesliga,14200000,11,8080000,12,-6130000,2005
34,MiddlesbroughFC,England,PremierLeague,13960000,20,0,12,-13960000,2005
35,ShakhtarDonetsk,Ukraine,PremierLigaUkraine,13560000,15,400000,13,-13160000,2005
36,StadeRennaisFC,France,Ligue1,12800000,16,3700000,12,-9100000,2005
37,CelticFC,Scotland,Premiership,12500000,18,1500000,17,-11000000,2005
38,ManchesterCity,England,PremierLeague,12480000,17,32500000,16,20030000,2005
39,VillarrealCF,Spain,LaLiga,11900000,11,13350000,7,1450000,2005
40,ACParma,Italy,SerieA,11650000,25,26250000,26,14600000,2005
41,VfBStuttgart,Germany,Bundesliga,11550000,15,29000000,17,17450000,2005
42,FCToulouse,France,Ligue1,11400000,9,0,12,-11400000,2005
43,BayernMunich,Germany,Bundesliga,11200000,7,7050000,7,-4150000,2005
44,SaturnRamenskoe,Russia,PremierLigaRussia,10500000,23,800000,19,-9700000,2005
45,RedBullSalzburg,Austria,BundesligaAustria,10150000,20,0,17,-10150000,2005
46,VfLWolfsburg,Germany,Bundesliga,9980000,14,13300000,13,3330000,2005
47,HamburgerSV,Germany,Bundesliga,9750000,19,3600000,16,-6150000,2005
48,ASSaintÉtienne,France,Ligue1,9400000,18,0,15,-9400000,2005
49,BlackburnRovers,England,PremierLeague,9400000,24,2700000,24,-6700000,2005
50,FenerbahceSK,Turkey,SüperLig,9200000,8,0,9,-9200000,2005
51,CharltonAthletic,England,PremierLeague,9100000,31,5710000,23,-3390000,2005
52,BesiktasJK,Turkey,SüperLig,9070000,32,10750000,28,1680000,2005
53,RCDMallorca,Spain,LaLiga,9000000,23,5000000,27,-4000000,2005
54,AlSaddSportsClub,Qatar,StarsLeague,9000000,9,3000000,6,-6000000,2005
55,ClubAtléticoRiverPlate,Argentina,TorneoFinal,8930000,33,30540000,29,21620000,2005
56,ClubAtléticoBocaJuniors,Argentina,TorneoFinal,8350000,34,925000,31,-7420000,2005
57,BirminghamCity,England,PremierLeague,8100000,31,7950000,27,-150000,2005
58,SportingCP,Portugal,LigaNOS,8000000,43,7750000,33,-250000,2005
59,TorinoFC,Italy,SerieB,7590000,41,100000,37,-7490000,2005
60,Trabzonspor,Turkey,SüperLig,7500000,33,4000000,23,-3500000,2005
61,FCSochauxMontbéliard,France,Ligue1,7500000,21,13700000,19,6200000,2005
62,RealZaragoza,Spain,LaLiga,7000000,14,14500000,14,7500000,2005
63,RCLens,France,Ligue1,7000000,18,6500000,20,-500000,2005
64,SheffieldUnited,England,Championship,6830000,52,1980000,43,-4850000,2005
65,Manisaspor,Turkey,SüperLig,6800000,20,0,28,-6800000,2005
66,RSCAnderlecht,Belgium,JupilerProLeague,6800000,21,5100000,19,-1710000,2005
67,PSVEindhoven,Netherlands,Eredivisie,6750000,29,15630000,21,8880000,2005
68,FulhamFC,England,PremierLeague,6550000,27,4630000,27,-1930000,2005
69,KashiwaReysol,Japan,J2League,6500000,24,0,20,-6500000,2005
70,CrystalPalace,England,Championship,6450000,12,3300000,12,-3150000,2005
71,BoltonWanderers,England,PremierLeague,6200000,15,0,17,-6200000,2005
72,AlIttihadJeddah,SaudiArabia,ProfessionalLeague,6200000,15,250000,14,-5950000,2005
73,ASMonaco,France,Ligue1,6100000,27,21500000,23,15400000,2005
74,LeMansUnionClub72,France,Ligue1,6050000,21,3000000,21,-3050000,2005
75,AlHilalRiyadh,SaudiArabia,ProfessionalLeague,6000000,5,0,5,-6000000,2005
76,SSLazio,Italy,SerieA,6000000,27,2000000,32,-4000000,2005
77,SunderlandAFC,England,PremierLeague,5930000,24,1430000,27,-4500000,2005
78,LeedsUnited,England,Championship,5880000,22,1580000,24,-4300000,2005
79,NorwichCity,England,Championship,5830000,20,13490000,21,7670000,2005
80,SLBenfica,Portugal,LigaNOS,5800000,44,9800000,28,4000000,2005
81,UdineseCalcio,Italy,SerieA,5800000,53,28000000,34,22200000,2005
82,AustriaVienna,Austria,BundesligaAustria,5650000,22,2020000,18,-3630000,2005
83,1.FCKöln,Germany,Bundesliga,5550000,21,400000,19,-5150000,2005
84,RealBetisBalompié,Spain,LaLiga,5500000,15,0,14,-5500000,2005
85,ZenitSt.Petersburg,Russia,PremierLigaRussia,5450000,12,4600000,11,-850000,2005
86,DeportivoGuadalajara,Mexico,LigaMXClausura,5450000,15,3000000,12,-2450000,2005
87,FCNantes,France,Ligue1,5400000,22,250000,18,-5150000,2005
88,RCStrasbourgAlsace,France,Ligue1,5400000,21,8000000,18,2600000,2005
89,DynamoKyiv,Ukraine,PremierLigaUkraine,5400000,16,1000000,11,-4400000,2005
90,Hannover96,Germany,Bundesliga,5350000,16,300000,18,-5050000,2005
91,BorussiaMönchengladbach,Germany,Bundesliga,5150000,19,2400000,20,-2750000,2005
92,CSKAMoscow,Russia,PremierLigaRussia,5000000,13,450000,12,-4550000,2005
93,FCGirondinsBordeaux,France,Ligue1,5000000,19,12500000,19,7500000,2005
94,AJAuxerre,France,Ligue1,5000000,11,17500000,12,12500000,2005
95,CagliariCalcio,Italy,SerieA,5000000,14,0,19,-5000000,2005
96,DeportivodeLaCoruña,Spain,LaLiga,5000000,17,20180000,8,15180000,2005
97,OGCNice,France,Ligue1,4750000,22,250000,19,-4500000,2005
98,RedStarBelgrade,Serbia,SuperLiga,4630000,26,1270000,21,-3360000,2005
99,RacingSantander,Spain,LaLiga,4600000,21,6450000,21,1850000,2005
100,LOSCLille,France,Ligue1,4400000,11,0,9,-4400000,2005
1,ChelseaFC,England,PremierLeague,166400000,25,3300000,25,-163100000,2004
2,FCBarcelona,Spain,LaLiga,78500000,19,14750000,18,-63750000,2004
3,JuventusFC,Italy,SerieA,65920000,40,34450000,26,-31470000,2004
4,ManchesterUnited,England,PremierLeague,61250000,20,9570000,21,-51690000,2004
5,RealMadrid,Spain,LaLiga,58700000,12,9250000,11,-49450000,2004
6,LiverpoolFC,England,PremierLeague,58400000,24,24570000,21,-33830000,2004
7,DynamoKyiv,Portugal,LigaNOS,48100000,43,95250000,36,47150000,2004
8,TottenhamHotspur,England,PremierLeague,47130000,37,10500000,35,-36630000,2004
9,ACFFiorentina,Italy,SerieA,47000000,23,2000000,25,-45000000,2004
10,ASRoma,Italy,SerieA,43210000,31,61200000,26,17990000,2004
11,ValenciaCF,Spain,LaLiga,40000000,26,7500000,18,-32500000,2004
12,ShakhtarDonetsk,Ukraine,PremierLigaUkraine,37610000,13,0,12,-37610000,2004
13,OlympiqueMarseille,France,Ligue1,30280000,33,52380000,31,22100000,2004
14,NewcastleUnited,England,PremierLeague,29450000,17,22280000,19,-7180000,2004
15,SportClubCorinthiansPaulista,Brazil,SérieA,28950000,25,800000,18,-28150000,2004
16,SpartakMoscow,Russia,PremierLigaRussia,28700000,24,1500000,19,-27200000,2004
17,ParisSaintGermain,France,Ligue1,27500000,23,17000000,21,-10500000,2004
18,OlympiqueLyon,France,Ligue1,26250000,21,22500000,16,-3750000,2004
19,BayernMunich,Germany,Bundesliga,25750000,7,1030000,3,-24720000,2004
20,DinamoMoscow,Russia,PremierLigaRussia,20400000,13,1020000,13,-19390000,2004
21,FenerbahceSK,Turkey,SüperLig,19550000,13,0,10,-19550000,2004
22,ASMonaco,France,Ligue1,18000000,23,18500000,25,500000,2004
23,WestBromwichAlbion,England,PremierLeague,15850000,19,1950000,24,-13900000,2004
24,RangersFC,Scotland,Premiership,15780000,32,15930000,28,150000,2004
25,BirminghamCity,England,PremierLeague,15770000,29,8150000,24,-7620000,2004
26,FulhamFC,England,PremierLeague,13950000,28,5200000,21,-8750000,2004
27,BesiktasJK,Turkey,SüperLig,13700000,24,0,16,-13700000,2004
28,AtléticoMadrid,Spain,LaLiga,13300000,30,0,24,-13300000,2004
29,CharltonAthletic,England,PremierLeague,13250000,17,1950000,19,-11300000,2004
30,HamburgerSV,Germany,Bundesliga,13150000,17,8400000,19,-4750000,2004
31,SouthamptonFC,England,PremierLeague,12680000,33,11500000,27,-1180000,2004
32,USPalermo,Italy,SerieA,12580000,30,0,26,-12580000,2004
33,ArsenalFC,England,PremierLeague,12480000,23,3900000,19,-8580000,2004
34,CSKAMoscow,Russia,PremierLigaRussia,12450000,12,15500000,12,3050000,2004
35,PSVEindhoven,Netherlands,Eredivisie,12020000,29,31900000,23,19890000,2004
36,VillarrealCF,Spain,LaLiga,11900000,10,8000000,7,-3900000,2004
37,EvertonFC,England,PremierLeague,11880000,10,45400000,18,33530000,2004
38,ACMilan,Italy,SerieA,11000000,32,10500000,20,-500000,2004
39,RealBetisBalompié,Spain,LaLiga,9500000,13,0,11,-9500000,2004
40,SSLazio,Italy,SerieA,9500000,29,37500000,21,28000000,2004
41,SVWerderBremen,Germany,Bundesliga,9000000,12,6450000,16,-2550000,2004
42,AstonVilla,England,PremierLeague,8840000,14,3430000,17,-5420000,2004
43,NorwichCity,England,PremierLeague,8530000,18,450000,15,-8080000,2004
44,VfLWolfsburg,Germany,Bundesliga,8500000,11,0,10,-8500000,2004
45,LokomotivMoscow,Russia,PremierLigaRussia,8350000,11,750000,12,-7600000,2004
46,DynamoKyiv,Ukraine,PremierLigaUkraine,8250000,12,750000,12,-7500000,2004
47,FCNantes,France,Ligue1,8200000,20,21300000,16,13100000,2004
48,BlackburnRovers,England,PremierLeague,7880000,21,7700000,21,-175000,2004
49,SevillaFC,Spain,LaLiga,7530000,14,0,13,-7530000,2004
50,Ajax ,Netherlands,Eredivisie,7400000,22,20280000,21,12880000,2004
51,FCBasel1893,Switzerland,SuperLeagueSwitzerland,7350000,16,5150000,11,-2200000,2004
52,PortsmouthFC,England,PremierLeague,7350000,28,6600000,37,-750000,2004
53,GalatasaraySK,Turkey,SüperLig,7150000,16,7200000,16,50000,2004
54,RealSociedad,Spain,LaLiga,6750000,17,16800000,13,10050000,2004
55,MiddlesbroughFC,England,PremierLeague,6750000,22,3450000,22,-3300000,2004
56,SSCNapoli,Italy,SerieCB,6130000,37,500000,45,-5630000,2004
57,InterMilan,Italy,SerieA,5950000,55,29940000,40,23990000,2004
58,SLBenfica,Portugal,LigaNOS,5450000,32,18400000,26,12950000,2004
59,CDCruzAzul,Mexico,LigaMXClausura,5400000,16,8200000,13,2800000,2004
60,AtalantaBC,Italy,SerieA,5400000,26,7880000,25,2480000,2004
61,FCSochauxMontbéliard,France,Ligue1,5400000,13,14000000,11,8600000,2004
62,CrystalPalace,England,PremierLeague,5150000,17,100000,17,-5050000,2004
63,RCLens,France,Ligue1,5000000,22,13000000,21,8000000,2004
64,DeportivodeLaCoruña,Spain,LaLiga,5000000,16,2200000,15,-2800000,2004
65,ClubAtléticoBocaJuniors,Argentina,TorneoFinal,4840000,39,29010000,32,24170000,2004
66,FCSchalke04,Germany,Bundesliga,4650000,14,50000,13,-4600000,2004
67,ZenitSt.Petersburg,Russia,PremierLigaRussia,4650000,11,335000,13,-4320000,2004
68,FKMoskau,Russia,PremierLigaRussia,4280000,17,325000,12,-3950000,2004
69,StadeRennaisFC,France,Ligue1,4200000,19,13000000,17,8800000,2004
70,LeedsUnited,England,Championship,4030000,40,27700000,42,23680000,2004
71,WolverhamptonWanderers,England,Championship,4030000,22,215000,23,-3810000,2004
72,CalcioCatania,Italy,SerieB,3850000,37,200000,42,-3650000,2004
73,BorussiaMönchengladbach,Germany,Bundesliga,3830000,23,1500000,19,-2340000,2004
74,AustriaVienna,Austria,BundesligaAustria,3800000,26,650000,22,-3150000,2004
75,Bayer04Leverkusen,Germany,Bundesliga,3750000,22,15750000,21,12000000,2004
76,RubinKazan,Russia,PremierLigaRussia,3600000,17,0,18,-3600000,2004
77,OGCNice,France,Ligue1,3550000,26,5000000,24,1450000,2004
78,FKKhimki,Russia,PremierLigaRussia,3500000,36,0,22,-3500000,2004
79,AtléticoParanaense,Brazil,SérieA,3400000,43,8740000,31,5340000,2004
80,LevanteUD,Spain,LaLiga,3400000,12,0,14,-3400000,2004
81,StandardLiège,Belgium,JupilerProLeague,3390000,27,6000000,24,2620000,2004
82,RosenborgBK,Norway ,Norway Eliteserien,3320000,10,1890000,8,-1430000,2004
83,SportingCP,Portugal,LigaNOS,3250000,31,4800000,27,1550000,2004
84,FeyenoordRotterdam,Netherlands,Eredivisie,3180000,45,10500000,31,7320000,2004
85,RCDEspanyolBarcelona,Spain,LaLiga,3050000,18,190000,20,-2860000,2004
86,AJAuxerre,France,Ligue1,3000000,12,27000000,11,24000000,2004
87,RCDMallorca,Spain,LaLiga,2900000,18,27000000,24,24100000,2004
88,SteauaBukarest,Romania,Liga1,2800000,10,1080000,10,-1730000,2004
89,Trabzonspor,Turkey,SüperLig,2750000,10,2200000,9,-550000,2004
90,VfLBochum,Germany,Bundesliga,2740000,14,5750000,10,3020000,2004
91,SaturnRamenskoe,Russia,PremierLigaRussia,2700000,14,250000,20,-2450000,2004
92,SpartakVladikavkaz,Russia,PremierLigaRussia,2650000,22,750000,26,-1900000,2004
93,FCCopenhagen,Denmark,Superligaen,2650000,9,4300000,11,1650000,2004
94,1.FSVMainz05,Germany,Bundesliga,2600000,10,650000,12,-1950000,2004
95,AcadémicaCoimbra,Portugal,LigaNOS,2600000,25,0,24,-2600000,2004
96,TigresUANL,Mexico,LigaMXClausura,2580000,12,0,6,-2580000,2004
97,TiburonesRojosdeVeracruz,Mexico,LigaMXClausura,2500000,16,0,13,-2500000,2004
98,FCToulouse,France,Ligue1,2500000,17,0,15,-2500000,2004
99,GenoaCFC,Italy,SerieB,2400000,30,5800000,35,3400000,2004
100,PanathinaikosAthens,Greece,SuperLeagueGreece,2360000,33,5830000,21,3470000,2004
1,ChelseaFC,England,PremierLeague,169200000,29,950000,23,-168250000,2003
2,InterMilan,Italy,SerieA,60000000,50,49800000,33,-10200000,2003
3,ManchesterUnited,England,PremierLeague,56530000,28,59000000,25,2480000,2003
4,FCBarcelona,Spain,LaLiga,45850000,19,27900000,19,-17950000,2003
5,RealMadrid,Spain,LaLiga,37500000,15,31800000,15,-5700000,2003
6,ParisSaintGermain,France,Ligue1,34900000,29,34950000,28,50000,2003
7,ArsenalFC,England,PremierLeague,30620000,25,1050000,22,-29570000,2003
8,TottenhamHotspur,England,PremierLeague,29750000,19,1750000,22,-28000000,2003
9,BayernMunich,Germany,Bundesliga,27000000,7,4500000,9,-22500000,2003
10,OlympiqueLyon,France,Ligue1,25500000,11,4150000,10,-21350000,2003
11,ASRoma,Italy,SerieA,25450000,23,200000,18,-25250000,2003
12,ACParma,Italy,SerieA,24020000,39,61200000,30,37190000,2003
13,BlackburnRovers,England,PremierLeague,22340000,26,34350000,32,12010000,2003
14,VillarrealCF,Spain,LaLiga,22050000,14,0,17,-22050000,2003
15,OlympiqueMarseille,France,Ligue1,18850000,31,11500000,27,-7350000,2003
16,SSLazio,Italy,SerieA,18030000,26,7700000,22,-10330000,2003
17,ShakhtarDonetsk,Ukraine,PremierLigaUkraine,18000000,14,0,9,-18000000,2003
18,DynamoKyiv,Ukraine,PremierLigaUkraine,17030000,21,0,8,-17030000,2003
19,BirminghamCity,England,PremierLeague,16600000,18,1950000,27,-14650000,2003
20,BorussiaDortmund,Germany,Bundesliga,16570000,14,3700000,9,-12870000,2003
21,ManchesterCity,England,PremierLeague,16560000,25,6620000,24,-9940000,2003
22,SLBenfica,Portugal,LigaNOS,16000000,18,130000,17,-15870000,2003
23,CSKAMoscow,Russia,PremierLigaRussia,15850000,15,0,12,-15850000,2003
24,LiverpoolFC,England,PremierLeague,15650000,22,0,15,-15650000,2003
25,JuventusFC,Italy,SerieA,15000000,39,6950000,24,-8050000,2003
26,VfLWolfsburg,Germany,Bundesliga,13630000,15,3020000,21,-10610000,2003
27,ACMilan,Italy,SerieA,13000000,29,11350000,20,-1650000,2003
28,USPalermo,Italy,SerieB,12350000,37,1800000,28,-10550000,2003
29,PortsmouthFC,England,PremierLeague,11780000,38,200000,37,-11580000,2003
30,FeyenoordRotterdam,Netherlands,Eredivisie,11500000,21,9500000,20,-2000000,2003
31,Ajax ,Netherlands,Eredivisie,11200000,27,36600000,19,25400000,2003
32,DynamoKyiv,Portugal,LigaNOS,10500000,34,10000000,18,-500000,2003
33,MiddlesbroughFC,England,PremierLeague,10200000,28,1130000,29,-9080000,2003
34,EvertonFC,England,PremierLeague,10070000,18,975000,20,-9090000,2003
35,WolverhamptonWanderers,England,PremierLeague,9880000,27,1150000,19,-8730000,2003
36,FCGirondinsBordeaux,France,Ligue1,9500000,21,16500000,15,7000000,2003
37,SouthamptonFC,England,PremierLeague,8980000,22,10880000,20,1900000,2003
38,SpartakMoscow,Russia,PremierLigaRussia,8850000,19,1600000,21,-7250000,2003
39,FulhamFC,England,PremierLeague,8480000,33,25040000,28,16560000,2003
40,AstonVilla,England,PremierLeague,8380000,19,290000,28,-8090000,2003
41,VfBStuttgart,Germany,Bundesliga,8000000,15,350000,12,-7650000,2003
42,AtléticoMadrid,Spain,LaLiga,8000000,23,250000,23,-7750000,2003
43,SportingCP,Portugal,LigaNOS,7600000,20,26850000,13,19250000,2003
